name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
Device Polyester Picnic Hiking Camping Portable Dome Tent with Bag…,sports & fitness,Camping & Hiking,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51cjJlzaIvL._AC_UL320_.jpg,https://www.amazon.in/Device-Polyester-Camping-Portable-Multicolour/dp/B08YYFWVCG/ref=sr_1_1026?qid=1679217522&s=sports&sr=1-1026,3.9,337,"₹1,799","₹2,499"
Slyford Polyester Cloth Waterproof Picnic Hiking Camping Portable Dome Tent Camping Hiking Traveling (Multicolor) (4 Person),sports & fitness,Camping & Hiking,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/518rZt5SzxL._AC_UL320_.jpg,https://www.amazon.in/Slyford-Polyester-Waterproof-Traveling-Multicolor/dp/B0BPPN42HM/ref=sr_1_1027?qid=1679217522&s=sports&sr=1-1027,,,"₹1,470","₹2,500"
100 Pieces Fishing Rolling Bearing Connector #5 for 32 Kg Rolling Barrel Fishing Stainless Steel 0.13 Inch Dia. Resistant ...,sports & fitness,Camping & Hiking,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61+aDqWosyL._AC_UL320_.jpg,https://www.amazon.in/100-Pieces-Connector-Stainless-Accessories/dp/B0BHJ3R36W/ref=sr_1_1028?qid=1679217522&s=sports&sr=1-1028,,,₹499,₹549
"Rocksport BAGRORA017 Rain Cover, Medium",sports & fitness,Camping & Hiking,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41Yhqy1LiQL._AC_UL320_.jpg,https://www.amazon.in/ROCKSPORT-Rain-Cover-Black-M/dp/B01JUR7MXQ/ref=sr_1_1029?qid=1679217522&s=sports&sr=1-1029,3.9,69,₹299,₹390
URBAN CARRIER 70L Travel Backpack for Outdoor/Sport Camp Hiking/Trekking Bag Camping Rucksack,sports & fitness,Camping & Hiking,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/819oYjA76eL._AC_UL320_.jpg,https://www.amazon.in/URBAN-CARRIER-Backpack-Trekking-Rucksack/dp/B0BM6DBX6B/ref=sr_1_1030?qid=1679217522&s=sports&sr=1-1030,4.0,2,₹659,"₹2,799"
YFXOHAR Military Picnic Camping Tent Portable Waterproof Easy Setup Outdoor 180T Polyester Tape 2/4/6/8 Person (Green),sports & fitness,Camping & Hiking,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41vfzMWe1zL._AC_UL320_.jpg,https://www.amazon.in/YFXOHAR-Military-Camping-Portable-Waterproof/dp/B07R5FXBLQ/ref=sr_1_1031?qid=1679217522&s=sports&sr=1-1031,3.7,458,"₹1,299","₹1,599"
RAIN Cover- 65-L. PAROOT Green,sports & fitness,Camping & Hiking,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61rC8jS8FsL._AC_UL320_.jpg,https://www.amazon.in/HIMALAYAN-ADVENTURES-Rain-cover-Grey-65-ltr/dp/B0B869WNY7/ref=sr_1_1032?qid=1679217522&s=sports&sr=1-1032,,,₹299,"₹1,199"
Le'aokuu Mens Genuine Leather Motorcycle Horse Riding Waist Pack Drop Leg Cross Over Bag (211-5 Dark Brown),sports & fitness,Camping & Hiking,https://m.media-amazon.com/images/I/71bgSJLoGiL._AC_UL320_.jpg,https://www.amazon.in/Leaokuu-Genuine-Leather-Motorcycle-211-5/dp/B01ITB8V52/ref=sr_1_1705?qid=1679217530&s=sports&sr=1-1705,4.5,"3,403","₹7,726","₹10,999"
Malfah Enterprises Simple Electrician Waist Pocket Tool Belt Pouch Bag (DL-P4),sports & fitness,Camping & Hiking,https://m.media-amazon.com/images/I/71kxTMkqoHL._AC_UL320_.jpg,https://www.amazon.in/Malfah-Enterprises-Simple-Electrician-Pocket/dp/B09RW15R8V/ref=sr_1_1706?qid=1679217530&s=sports&sr=1-1706,2.5,2,₹760,"₹1,199"
Linist Multi-Purpose Military Tactical Folding Shovel Camping Hiking Survival Tools,sports & fitness,Camping & Hiking,https://m.media-amazon.com/images/I/51ApZHeYJnL._AC_UL320_.jpg,https://www.amazon.in/Linist-Multi-Purpose-Military-Tactical-Survival/dp/B09RVH3GFN/ref=sr_1_1707?qid=1679217530&s=sports&sr=1-1707,3.9,2,₹490,₹990
